ID,性别,年龄,文化程度,收入情况,还款来源,征信记录,借款用途,网络借贷平台待还余额,成功借款次数,成功还款次数,正常还清次数,逾期（0-15天）还清次数,逾期（15天以上）还清次数,累计借款金额,待还金额,单笔最高借款金额,历史最高负债
127961587,1,33,0,4,9,0,1,19112,11,62,54,1,0,18127,0,4000,5539.95
127961588,1,26,0,3,9,0,1,11000,0,0,0,0,0,0,0,0,0
127961589,1,42,0,5,3,0,2,8497,2,12,11,1,0,4203,1720.62,2500,4448.64
127961596,1,30,1,3,9,0,2,0,4,12,11,1,0,21574,15093.38,15000,18116.76
127961597,1,31,0,4,7,0,1,0,1,2,2,0,0,6000,4719.84,6000,7079.76
127961600,1,31,0,3,9,0,6,0,1,12,12,0,0,2000,0,2000,2719.96
127961601,1,37,0,0,5,1,5,0,1,3,2,1,0,15200,15503.67,15200,20671.56
127961603,1,29,1,2,9,0,1,0,2,10,9,1,0,10300,2846.05,6000,6851.22
127961604,0,31,0,2,1,0,1,0,1,12,9,1,0,3700,0,3700,4270.44
127961606,0,30,0,4,9,0,1,0,2,9,5,1,0,8500,0,6000,10173.3
127961607,0,24,1,3,9,0,4,0,4,36,35,1,0,8385,0,6000,7057.08
127961608,0,39,0,5,3,0,1,9032,3,15,10,1,0,10000,4731.77,7000,9528.12
127961609,0,20,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0
127961611,1,30,0,4,9,0,1,0,2,8,7,1,0,2800,1927.65,1500,2945.49
127961613,1,35,0,3,3,0,6,0,3,16,13,1,0,7941,0,3000,4316.82
127961616,1,27,0,4,3,0,1,2577,1,2,2,0,0,7000,7551.6,7000,9061.92
127961618,1,28,0,2,9,0,2,12453,11,69,50,1,0,13173,2440.73,3000,6393.13
127961621,0,37,0,4,3,0,1,15721,2,8,8,0,0,10400,1638.74,6000,6853.98
127961624,0,36,0,3,3,0,1,23696,5,30,28,1,0,25300,9956.93,12000,14607.8
127961625,1,25,0,5,3,0,1,0,3,15,15,0,0,8449,1647.04,5000,5370.84
127961626,0,25,0,4,9,0,3,4000,0,0,0,0,0,0,0,0,0
127961628,1,36,0,4,3,0,6,1273,12,49,45,1,0,31103,3966.5,6000,7885.14
127961629,0,27,0,4,3,0,1,917,15,97,96,1,0,23123,7417.04,6700,8165.91
127961630,1,28,2,2,9,0,6,0,6,31,24,1,0,16700,0,5800,11105.52
127961635,1,33,2,5,9,0,6,0,2,12,12,0,0,7000,0,3500,3966.33
127961636,1,33,0,3,1,0,6,0,6,26,25,1,0,7769,1078.12,2040,2588.97
127961639,1,24,0,3,9,0,6,0,7,20,18,1,0,31000,0,6000,9594.03
127961640,0,43,1,3,3,0,6,167176,7,39,39,0,0,46340,9833.65,15000,18469.03
127961641,1,20,0,2,9,0,6,6559,2,14,14,0,0,1961,0,1250,1467.72
127961643,1,21,0,2,9,0,2,0,1,1,1,0,0,1000,0,1000,1163.33
127961644,0,28,0,2,3,0,1,4252,1,5,4,1,0,2000,1522.15,2000,2744.51
127961645,1,26,0,4,9,0,1,0,8,41,30,1,0,8686,2008.1,1797,3913.65
127961649,0,22,0,2,9,0,8,0,1,8,7,1,0,1000,426.52,1000,1359.56
127961651,0,23,1,2,9,0,1,17063,21,127,92,1,0,44876,1713.24,8980,15861.33
127961653,1,27,0,3,1,0,1,3608,4,19,19,0,0,3711,587.88,1050,1238.76
127961654,1,28,0,5,3,0,1,1900,11,51,51,0,0,37374,5476.42,7300,9506.42
127961655,1,34,0,5,3,0,2,55965,13,89,88,1,0,55536,5021.38,13500,15874.14
127961657,1,20,0,2,9,0,1,0,1,1,1,0,0,500,0,500,581.66
127961658,1,25,0,3,1,0,1,0,4,40,40,0,0,9569,504.3,7000,8513.28
127961659,1,26,1,2,9,0,1,0,5,42,24,1,1,11146,0,3055,7313.73
127961660,1,24,0,3,9,0,1,0,2,9,9,0,0,6000,0,4000,4492.44
127961663,1,27,0,5,3,0,2,0,2,5,4,1,0,7446,6253.55,6000,8159.88
127961665,1,32,2,4,9,0,6,0,10,54,54,0,0,37100,5713.6,8000,12049.11
127961668,0,25,1,2,9,0,1,0,1,2,2,0,0,7000,7933.2,7000,9519.84
127961671,1,34,0,4,3,0,6,0,1,12,6,1,0,9300,0,9300,10445.04
127961672,0,25,0,1,9,0,1,15199,3,14,8,1,0,4130,2377.99,3000,4079.04
127961673,1,53,0,3,9,0,4,0,1,7,7,0,0,4000,2091.15,4000,5438.76
127961674,1,27,1,3,9,0,2,0,1,3,0,1,0,8000,8159.85,8000,10916.52
127961675,1,30,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127961676,1,27,0,3,9,0,1,0,2,13,13,0,0,2441,757.04,1441,2775.48
127961678,1,29,0,4,3,0,1,0,1,2,2,0,0,3000,2360,3000,3540
127961679,0,22,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0
127961680,1,29,2,0,11,1,5,0,19,141,119,1,0,56394,10164.84,10000,17510.78
127961681,1,32,2,3,9,0,1,65755,7,48,33,1,0,39618,11494.09,10000,19134.45
127961682,0,27,0,3,9,0,1,0,1,12,3,1,0,3505,0,3505,4266.51
127961683,1,37,0,5,9,0,1,0,6,33,33,0,0,11150,0,4000,5162.46
127961684,0,32,0,2,9,0,6,0,10,42,33,1,0,27800,5618.23,7000,18251.85
127961687,1,33,0,5,3,0,3,0,1,8,4,1,0,2500,1066.36,2500,3399.08
127961689,1,25,1,3,9,0,1,1833,7,38,37,1,0,7876,1683.89,2000,4928.78
127961691,1,23,0,3,3,0,3,0,7,47,40,1,0,12687,5129.2,5000,9345.82
127961694,1,40,2,4,9,0,1,0,8,24,22,1,0,33353,21971.27,20000,25370.4
127961699,1,26,1,2,9,0,1,0,5,36,10,1,0,18027,6015.97,6980,8719.74
127961700,1,25,0,3,9,0,1,0,1,2,1,1,0,8050,8858.8,8050,10630.56
127961701,1,20,0,5,9,0,2,0,3,8,8,0,0,3150,390.54,1050,1234.62
127961704,0,24,0,4,3,0,3,1907,1,3,3,0,0,2000,2039.94,2000,2719.92
127961705,0,29,0,5,3,0,1,0,7,55,54,1,0,20666,452.03,5434,10430.78
127961707,1,28,0,3,9,0,1,3100,5,24,12,1,0,7647,1268.4,2400,4287.96
127961708,1,25,1,2,9,0,1,0,1,3,2,1,0,1000,0,1000,1217.32
127961709,1,37,0,2,9,0,6,0,2,8,6,1,0,1650,0,1000,1796.5
127961710,0,21,0,3,9,0,1,5333,2,7,7,0,0,4902,3373.86,4000,4928.82
127961711,1,45,0,3,9,0,1,0,5,39,38,1,0,30933,3031.22,11539,14390.52
127961713,1,23,0,2,9,0,1,12625,0,0,0,0,0,0,0,0,0
127961714,1,28,0,3,9,0,3,0,0,0,0,0,0,0,0,0,0
127961715,1,21,0,2,9,0,3,1800,1,5,4,1,0,1800,1343.51,1800,2447.89
127961716,1,33,0,3,1,0,1,0,1,3,2,1,0,1250,0,1250,1477.98
127961717,1,37,0,3,3,0,1,4555,3,11,7,1,0,4244,462.7,2000,2190.72
127961718,1,30,0,3,9,0,4,0,2,9,5,1,0,4000,0,2000,2324.64
127961719,0,20,0,3,9,0,1,0,1,5,3,1,0,500,120.01,500,589.88
127961721,1,21,0,2,1,0,2,13763,5,19,17,1,0,10838,3859.12,4500,5424.01
127961722,1,21,0,2,9,0,4,0,1,2,2,0,0,1000,786.6,1000,1179.9
127961728,0,33,0,2,1,0,2,0,3,24,22,1,0,9306,1781.37,5500,6618.36
127961729,1,40,0,4,3,0,1,0,4,30,29,1,0,17640,0,7700,8648.04
127961730,1,29,0,3,7,0,8,0,1,3,3,0,0,2100,1238.97,2100,2477.94
127961731,0,32,0,2,9,0,1,5563,3,15,15,0,0,14063,0,11500,14373.18
127961734,1,31,0,5,9,0,3,125226,0,0,0,0,0,0,0,0,0
127961735,1,25,0,4,3,0,4,0,8,35,23,1,0,35000,12414.72,13500,16013.4
127961736,1,32,1,3,9,0,3,0,15,60,26,1,0,35911,0,5875,8171.47
127961738,0,21,0,2,9,0,2,0,4,22,9,1,0,8027,3817.4,4401,7635.68
127961739,0,33,0,5,3,0,6,75487,2,16,16,0,0,9984,3230.24,5800,7246.82
127961743,1,33,0,2,3,0,1,4783,28,164,164,0,0,71398,5915.18,5053,20408.01
127961744,1,24,0,3,9,0,1,0,1,3,3,0,0,1000,589.92,1000,1179.84
127961745,1,35,0,4,9,0,6,0,3,15,15,0,0,7300,0,4300,4912.02
127961746,0,25,0,4,1,0,2,0,10,38,34,1,0,40706,5970.47,11000,12959.55
127961747,0,28,0,4,1,0,2,0,1,6,6,0,0,1500,0,1500,2039.91
127961748,1,29,1,3,9,0,3,0,3,15,1,1,0,14000,0,7000,8266.2
127961749,0,25,1,2,3,0,1,42932,2,11,11,0,0,9939,4182.35,8000,10877.64
127961750,1,36,0,2,9,0,2,5208,1,2,2,0,0,1700,1337.2,1700,2005.8
127961751,1,23,1,3,3,0,6,4700,3,26,26,0,0,11737,485.9,5792,11328.96
127961753,1,21,0,4,9,0,1,1563,1,2,1,1,0,4250,3343.32,4250,5014.98
127961756,1,42,0,3,3,0,6,59537,1,6,6,0,0,1000,0,1000,1162.32
127961757,1,27,0,3,9,0,1,0,4,6,6,0,0,3900,0,1000,2007.45
127961759,1,43,0,3,9,0,2,0,4,20,17,1,0,11323,1585.48,5600,6055.41
127961760,1,27,0,5,3,0,1,0,9,42,40,1,0,25778,8920.08,8000,10832.9
127961761,0,21,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127961762,1,19,0,3,3,0,1,0,13,29,28,1,0,11744,0,2000,6930.27
127961766,1,31,0,4,3,0,1,0,1,3,2,1,0,3000,0,3000,3515.22
127961767,1,42,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0
127961768,1,36,0,3,3,0,3,0,6,33,31,1,0,6474,0,1804,3492.75
127961769,1,25,0,4,9,0,1,0,2,14,3,1,0,10300,0,9500,11483.99
127961770,1,27,1,2,1,0,1,7500,18,88,86,1,0,46463,8363.52,11000,15230.01
127961771,1,41,0,4,1,0,1,0,1,6,3,1,0,4000,0,4000,4810.59
127961773,1,30,0,3,9,0,1,0,4,21,18,1,0,9722,0,3523,5667.42
127961777,0,34,0,2,7,0,4,0,3,13,11,1,0,9453,1867.59,4000,5071.44
127961778,1,23,1,3,9,0,1,6419,4,23,19,1,0,6125,0,2200,3731.16
127961779,1,26,0,3,9,0,1,0,1,10,9,1,0,5000,0,5000,6080.88
127961780,1,27,0,3,1,0,1,0,1,6,1,1,1,600,0,600,777.5
127961782,0,26,1,2,9,0,1,15654,5,4,4,0,0,12000,13555.79,3000,13555.79
127961784,1,31,0,3,3,0,6,0,2,15,9,1,1,10488,0,7288,3881.22
127961785,1,22,0,3,9,0,1,0,1,1,1,0,0,1500,0,1500,1738.74
127961786,1,31,0,4,3,0,3,0,15,80,78,1,0,45636,1447.88,6750,16383.92
127961788,0,23,1,3,9,0,8,0,1,12,12,0,0,8000,0,8000,8985
127961789,0,23,0,3,9,0,1,0,3,13,13,0,0,5500,0,2100,3165.89
127961790,1,23,0,2,9,0,8,8600,4,8,7,1,0,4910,0,2250,2559.58
127961791,1,42,0,3,9,0,2,0,10,67,62,1,0,27425,0,8424,17924.15
127961792,0,30,0,2,1,0,4,0,3,10,9,1,0,10058,7316.09,8000,9822.12
127961793,1,26,0,4,3,0,4,0,1,2,2,0,0,14900,11720.48,14900,17580.72
127961794,1,35,0,4,9,0,1,0,1,5,5,0,0,6000,4391.73,6000,8158.68
127961795,1,27,0,3,9,0,1,34756,2,10,10,0,0,7912,7886.59,5912,9841.32
127961798,1,50,0,3,1,0,1,0,14,128,84,1,0,47180,13795.63,6475,21641
127961800,1,23,0,2,9,0,1,0,13,69,68,1,0,14328,2068.21,2200,6448.97
127961801,0,22,0,1,9,0,1,3000,1,7,6,1,0,1000,0,1000,1359.9
127961802,1,37,0,4,9,0,1,9959,6,34,29,1,0,20331,1867.58,5021,10710.69
127961804,1,31,0,3,3,0,1,0,1,4,4,0,0,3500,3044,3500,4759.9
127961805,0,28,0,4,3,0,1,0,22,90,88,1,0,131741,34524.54,26343,40230.93
127961806,1,18,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0
127961807,1,25,0,2,9,0,1,7774,7,43,43,0,0,12442,3017.85,4565,5797.32
127961808,0,24,1,3,9,0,4,2700,13,82,82,0,0,32977,8867.91,10000,14542.38
127961810,0,24,0,5,9,0,1,0,1,12,6,1,0,2000,0,2000,1772.46
127961814,1,23,0,2,7,2,8,1390,2,15,15,0,0,5020,0,2520,3398.82
127961815,1,25,0,2,9,0,1,0,1,2,2,0,0,3800,2989.2,3800,4483.8
127961816,0,22,0,2,9,0,1,0,4,5,5,0,0,8284,3809.8,4250,5071.2
127961817,0,36,1,3,3,0,1,0,3,10,10,0,0,6000,1071.15,3000,3860.01
127961819,0,30,2,3,9,0,6,0,22,73,69,0,0,49824,0,8000,14575.71
127961820,1,24,1,2,9,0,1,0,3,17,16,1,0,3703,1794.73,2500,3399.1
127961821,1,21,0,3,9,0,6,0,5,29,29,0,0,8470,0,3250,3902.15
127961822,1,35,1,4,3,0,6,10106,1,6,6,0,0,3900,0,3900,4650.06
127961825,0,29,0,2,9,2,1,21606,2,10,9,1,0,13300,1635.02,7000,7987.59
127961826,1,27,0,3,3,0,8,0,1,3,3,0,0,4000,2359.86,4000,4719.72
127961827,1,34,0,2,9,0,1,0,1,7,4,1,0,1000,533.15,1000,1359.56
127961828,1,31,0,3,3,0,1,0,1,1,1,0,0,1000,0,1000,1175.01
127961830,1,20,0,1,1,2,1,3763,1,2,2,0,0,1000,0,1000,1359.96
127961831,1,33,0,4,9,0,1,0,2,12,12,0,0,1600,0,1600,1848.5
127961833,0,27,1,0,6,1,5,0,12,48,48,0,0,57895,0,9320,11726.37
127961834,0,26,2,2,9,0,4,0,11,72,72,0,0,21507,3705.2,6000,11713.51
127961835,1,26,1,4,9,0,1,0,7,50,48,1,0,17104,6002.12,4404,13537.83
127961836,1,33,2,4,3,0,1,13000,1,2,2,0,0,6840,5380.6,6840,8070.9
127961837,1,30,1,3,9,0,1,0,2,13,10,1,0,6200,0,5000,5896.93
127961838,1,24,0,3,9,0,6,0,1,7,3,1,0,1000,0,1000,0
127961839,1,22,0,2,9,0,1,5163,1,12,11,1,0,2100,0,2100,2595.96
127961840,0,26,0,3,9,0,1,0,13,102,60,1,0,40757,0,5500,15928.81
127961841,0,27,0,5,3,0,1,0,1,2,1,1,0,4940,3885.96,4940,5865.02
127961842,1,21,0,2,9,0,1,0,1,3,2,1,0,1000,1079.85,1000,1305.82
127961844,1,40,0,3,9,0,6,0,1,12,11,1,0,2600,0,2600,3213.96
127961846,1,25,0,2,1,0,1,0,16,56,41,1,0,32328,0,9000,11608.08
127961848,1,24,2,3,9,0,3,0,18,76,74,1,0,34624,5955.59,9132,13095.54
127961849,0,28,0,2,9,0,1,0,1,9,7,1,0,2000,0,2000,2382.61
127961852,1,44,0,5,9,0,3,81077,1,4,4,0,0,3000,2609.12,3000,4079.9
127961853,1,22,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0
127961855,1,26,0,3,3,0,8,0,3,5,3,1,0,14519,14776.14,8597,16567.42
127961857,0,31,0,0,9,0,1,14481,0,0,0,0,0,0,0,0,0
127961858,0,26,2,3,9,0,3,1795,5,31,26,1,0,11202,2577.77,5000,5848.47
127961860,1,23,0,3,9,0,3,0,1,3,3,0,0,4000,4306.05,4000,5220.06
127961862,1,42,0,3,9,0,6,6031,0,0,0,0,0,0,0,0,0
127961863,1,31,0,2,9,0,2,0,6,21,18,1,0,7979,424.08,2570,3085.1
127961864,1,22,0,3,3,0,8,0,1,6,6,0,0,5500,0,5500,6280.26
127961866,0,20,0,2,1,0,3,0,1,3,2,1,0,750,0,750,884.88
127961867,1,41,0,3,9,0,3,10056,1,3,3,0,0,5000,2949.9,5000,5899.8
127961869,1,35,0,2,7,0,1,0,1,3,3,0,0,1500,884.91,1500,1769.82
127961871,1,37,0,4,3,0,8,0,8,59,59,0,0,34141,0,6676,14761.38
127961872,1,35,0,3,3,0,1,0,7,36,26,1,0,11938,0,3500,4068.12
127961876,1,25,0,3,9,0,1,0,1,2,2,0,0,1300,0,1300,1533.84
127961877,0,19,0,2,9,0,3,0,3,24,24,0,0,2054,198.18,750,972
127961879,0,33,0,4,3,0,1,218101,0,0,0,0,0,0,0,0,0
127961881,1,25,1,2,7,0,1,0,1,2,1,1,0,5000,5816,5000,6543
127961882,1,31,1,3,3,0,6,92732,2,11,11,0,0,8152,0,6500,7710.12
127961884,0,24,1,0,5,1,5,0,10,60,47,1,0,16816,0,3334,7598.27
127961886,1,41,0,4,3,0,6,0,10,56,51,1,0,11488,1361.95,2800,4318.24
127961887,1,29,0,3,9,0,6,6500,1,3,3,0,0,2000,1179.93,2000,2359.86
127961888,1,30,0,3,9,0,1,0,2,8,5,1,0,5000,0,2500,2725.95
127961891,1,24,0,2,1,0,6,3972,1,6,6,0,0,1500,997.32,1500,2039.64
127961892,1,33,0,4,1,0,6,0,1,6,3,1,0,2500,0,2500,2880.78
127961893,1,18,0,2,9,0,1,0,1,5,4,1,0,2500,1902.74,2500,3399.34
127961894,1,21,0,2,9,0,1,0,1,5,5,0,0,1000,0,1000,1359.6
127961898,1,31,0,2,9,0,1,0,1,2,2,0,0,2500,0,2500,2808.45
127961899,1,31,0,3,3,0,1,76428,3,24,21,1,0,19170,5060.46,11200,13565.16
127961901,0,22,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0
127961902,1,24,0,4,9,0,6,1735,4,15,15,0,0,18100,0,8000,9417.9
127961903,1,30,2,3,9,0,2,0,4,26,7,1,0,25814,1263.08,11000,12961.04
127961904,1,19,0,2,9,0,1,1866,1,2,2,0,0,600,471.96,600,707.94
127961905,1,33,0,3,9,0,1,0,5,23,21,1,0,4869,493.06,1500,1805.26
127961907,1,32,0,3,3,0,1,0,1,7,7,0,0,1000,554,1000,1359.6
127961910,1,24,0,2,9,0,1,3700,1,1,1,0,0,1000,0,1000,1163.33
127961914,0,31,0,3,1,0,4,0,3,15,15,0,0,7419,3295.12,3000,5741.51
127961915,0,22,1,2,9,0,3,0,2,10,10,0,0,6638,4438.76,4000,7697.44
127961916,1,33,0,2,9,0,1,0,2,5,1,1,0,1800,0,1000,1982.76
127961917,1,27,2,3,9,0,4,5646,18,109,92,1,0,20921,755.82,2000,4843.68
127961919,0,39,0,3,9,0,6,34754,7,49,43,1,0,33613,5885.02,8680,16242.24
127961920,1,28,0,2,3,0,1,0,1,2,2,0,0,4000,0,4000,5439.96
127961924,1,31,0,4,9,0,2,0,7,32,31,1,0,11357,2312.08,2010,4740.34
127961925,1,32,0,3,3,0,2,0,10,32,30,1,0,10792,0,1500,2808.95
127961926,1,29,0,2,9,0,3,0,1,3,3,0,0,850,501.45,850,1002.9
127961928,1,23,0,3,9,0,1,0,5,30,25,1,0,11100,0,4300,5094.78
127961929,1,22,0,2,9,0,1,0,5,26,24,1,0,7550,1030.56,1950,2474.76
127961930,0,50,0,5,3,0,6,139291,12,100,94,1,0,34227,1396.31,5377,9458.07
127961931,1,24,1,4,7,0,2,10145,2,10,8,1,0,11241,6442.9,8000,10877.64
127961932,1,31,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0
127961934,1,19,0,2,9,0,3,0,2,12,11,1,0,1500,0,750,852.24
127961937,0,32,0,2,3,0,1,49025,1,3,3,0,0,30000,26536.14,30000,35381.52
127961940,1,28,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0
127961941,1,32,0,3,9,0,1,0,13,37,31,1,0,20713,4859.03,5605,7762.68
127961943,1,28,0,0,5,1,9,0,1,3,2,1,0,9000,5082,9000,10164
127961944,1,32,0,4,3,0,8,17131,1,0,0,0,0,4200,4577.76,4200,4577.76
127961946,0,39,0,2,9,0,1,0,4,36,24,1,0,8898,0,4900,6808.63
127961947,0,26,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0
127961948,1,36,1,3,9,0,1,0,6,43,41,1,0,25293,12027.82,8978,12655.85
127961949,1,36,0,3,9,0,1,6899,1,3,3,0,0,1000,0,1000,1122.36
127961950,1,22,0,1,1,0,1,1886,2,7,5,1,0,3000,0,1500,1849.32
127961951,1,20,0,2,9,0,1,0,6,19,16,1,0,8804,0,2000,2442.61
127961955,0,27,0,2,9,0,1,53840,1,2,2,0,0,3300,2595.96,3300,3893.94
127961956,1,46,0,4,1,0,1,0,5,38,35,1,0,28535,4893.49,9809,17731.26
127961960,1,32,0,3,9,0,1,0,1,12,1,1,1,3500,0,3500,3677.85
127961961,1,30,1,3,9,0,1,13617,8,42,28,1,0,48898,10239.84,15000,17281.81
127961962,1,28,0,3,9,0,8,0,1,3,1,1,0,1000,0,1000,1115.18
127961967,1,40,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0
127961968,1,30,0,5,3,0,1,0,19,105,103,1,0,76627,23526.07,8055,24884.07
127961970,1,36,0,3,9,0,1,0,2,24,23,1,0,3174,0,2074,3500.1
127961971,1,21,0,3,3,0,1,0,1,2,2,0,0,750,0,750,817.47
127961972,1,39,0,3,9,0,1,74001,8,52,50,1,0,23808,14069.26,9300,15628.03
127961973,1,23,0,3,9,0,1,0,1,3,0,1,0,4000,4319.85,4000,5249.1
127961974,0,25,0,3,1,0,3,0,1,0,0,0,0,1000,1179.9,1000,1179.9
127961976,1,23,0,2,9,0,6,0,2,10,0,1,0,19000,3765.54,9500,12105.06
127961982,1,25,0,0,11,1,7,0,1,3,3,0,0,1000,0,1000,1215
127961983,1,30,0,2,9,0,2,0,0,0,0,0,0,0,0,0,0
127961984,0,20,0,2,9,0,3,0,10,44,39,1,0,9585,1503.62,2100,3106.76
127961985,1,29,1,0,6,1,9,0,11,65,38,1,0,28273,7495.3,7000,12519.9
127961988,1,28,0,4,9,0,1,0,5,26,26,0,0,5600,1084.38,2000,2404.62
127961990,0,27,0,2,9,0,1,2200,3,21,17,1,0,22000,6354,10000,14908.16
127961993,1,33,0,3,3,0,1,0,4,18,15,1,0,6238,1371.12,2500,3118.11
127961995,0,28,0,2,9,0,3,12100,38,154,144,1,0,87012,4989.33,7000,15708.9
127961996,1,28,0,3,9,0,1,0,1,5,4,1,0,2000,1522.15,2000,2744.51
127962001,1,29,1,3,1,0,8,0,1,3,3,0,0,15400,8811.36,15400,17622.72
127962002,1,30,0,2,9,0,1,0,3,16,16,0,0,3607,550.71,1607,3151.31
127962003,1,38,0,4,9,0,1,88167,13,78,74,1,0,51391,10408.65,9559,18890.24
127962004,1,29,0,3,1,0,1,0,6,12,11,1,0,8000,0,2600,3795.52
127962007,1,25,0,2,9,0,2,0,4,21,20,1,0,5000,0,3500,4213.16
127962010,1,26,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0
127962012,1,30,0,5,9,0,1,9206,3,10,7,1,0,6612,4716.7,5000,6798.84
127962014,1,41,0,2,3,0,3,0,6,27,22,1,0,9522,1058.84,2500,4252.6
127962016,1,27,1,0,5,1,9,0,2,9,6,1,0,11720,0,5920,6855.72
127962017,1,24,0,5,9,0,1,0,2,3,2,1,0,3600,0,2100,2369.46
127962018,0,25,0,3,9,0,1,21976,30,193,178,1,0,43470,5702.03,4000,11475.11
127962020,1,27,0,3,1,0,1,4595,3,17,11,1,0,8350,340.7,4000,4569.3
127962022,0,25,0,3,3,0,2,0,17,78,57,1,0,44947,0,7100,14703.75
127962023,1,30,1,4,9,0,1,13522,3,10,10,0,0,13354,0,6300,7070.88
127962026,1,21,0,2,9,0,1,0,1,6,1,1,1,1000,0,1000,1129.72
127962027,1,36,1,4,9,0,1,0,4,24,15,1,0,12500,2295.72,3500,5384.88
127962028,0,27,0,4,3,0,2,10010,4,40,37,1,0,16614,0,8270,11438.82
127962030,1,31,0,5,3,0,1,2600,0,0,0,0,0,0,0,0,0
127962032,1,28,1,4,9,0,6,50305,0,0,0,0,0,0,0,0,0
127962037,0,48,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0
127962038,0,25,1,3,9,0,1,82164,13,85,83,1,0,37463,13423.84,5000,19368.99
127962039,1,30,0,3,9,0,1,1800,5,32,31,1,0,9743,1306.61,3000,3411.54
127962042,1,22,0,3,9,0,1,0,1,5,4,1,0,2005,1555.19,2005,2726.19
127962046,1,33,0,3,9,0,1,0,11,63,60,1,0,28950,0,6777,12789.8
127962048,1,21,0,2,9,0,1,11234,1,2,2,0,0,388,439.4,388,527.28
127962049,1,22,0,2,9,0,1,3456,1,3,3,0,0,1000,589.95,1000,1179.9
127962050,1,30,0,3,9,0,6,0,5,27,26,1,0,14755,0,9000,10490.85
127962052,0,27,0,4,9,0,1,0,1,1,1,0,0,4000,0,4000,4719.78
127962053,1,33,0,5,3,0,1,0,4,11,11,0,0,7500,2602.38,2900,3682.56
127962054,1,28,1,3,9,0,4,12099,0,0,0,0,0,0,0,0,0
127962055,0,28,0,5,3,0,2,0,1,2,0,1,0,1950,708.49,1950,2160.91
127962056,0,34,2,2,9,0,4,19015,19,52,39,1,0,37357,0,4210,13050.27
127962058,1,24,0,3,7,0,1,7000,4,20,18,1,0,5097,2296.71,3000,4079.88
127962059,0,27,0,4,9,0,1,5902,10,48,48,0,0,22473,6595.94,6092,8273.17
127962060,1,27,0,3,9,0,6,0,0,0,0,0,0,0,0,0,0
127962062,1,29,0,3,9,0,6,0,3,14,11,1,1,4871,0,2321,3493.72
127962063,1,28,0,3,9,0,2,0,1,2,2,0,0,6080,4782.76,6080,7174.14
127962064,0,23,0,2,9,0,1,30000,1,2,1,1,0,8000,8985.2,8000,10782.24
127962066,1,27,0,2,9,0,1,0,4,25,25,0,0,20826,0,9000,12613.72
127962067,1,23,0,2,9,0,1,27045,8,29,24,1,0,18028,0,5220,10997.91
127962068,1,25,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0
127962069,0,23,0,3,9,0,1,7280,1,3,3,0,0,1500,0,1500,1757.61
127962074,1,24,1,4,9,0,1,15061,1,2,2,0,0,8000,8985.2,8000,10782.24
127962075,0,27,0,2,9,0,1,0,12,75,75,0,0,20558,6096.52,3892,9113.23
127962078,1,32,0,4,3,0,1,0,1,3,3,0,0,1000,0,1000,1179.9
127962079,1,27,0,4,3,0,1,0,1,4,3,1,0,3000,2423.32,3000,4079.88
127962080,1,32,0,2,3,0,2,7711,2,16,14,1,0,10700,4823.1,7300,9265.56
127962081,0,30,0,2,9,0,1,0,1,3,2,1,0,1300,0,1300,1523.25
127962083,1,30,0,3,3,0,4,0,1,6,6,0,0,3700,0,3700,4374.6
127962085,0,41,0,5,3,0,2,0,1,3,3,0,0,2100,1238.91,2100,2477.82
127962089,1,38,0,2,1,0,1,0,1,4,4,0,0,1950,1663.44,1950,2651.95
127962093,0,23,0,3,9,0,1,0,4,18,18,0,0,9234,2874.15,4419,5988.94
127962095,0,22,0,2,3,0,1,1383,0,0,0,0,0,0,0,0,0
127962096,0,29,1,3,3,0,1,11430,2,4,3,1,0,5000,5090.41,3000,6053.69
127962098,0,31,1,3,9,0,1,19662,9,99,93,1,0,50450,0,10000,19800.17
127962102,1,28,0,3,9,0,1,20756,1,2,2,0,0,1000,786.6,1000,1179.9
127962103,0,24,0,2,9,0,2,59445,3,29,27,1,0,14891,0,8000,9000.75
127962107,1,29,0,3,3,0,1,27433,6,21,21,0,0,15583,3679.74,5010,6138.37
127962108,0,30,0,3,3,0,4,0,10,52,38,1,0,22657,3306.97,3500,8840.44
127962109,1,25,0,3,9,0,1,0,5,47,27,1,0,18580,0,5360,7992.54
127962110,0,22,0,3,9,0,4,0,0,0,0,0,0,0,0,0,0
127962111,1,23,0,4,3,0,3,0,8,33,33,0,0,22790,10497.2,5000,12171.35
127962112,0,25,0,3,9,0,1,14134,8,63,27,1,0,13100,0,2000,7875.26
